pid,text,source,timestamp,url,hcp,therapy,alternative_therapy,insight,comparison_aspect,discussion,sentiment
d8fcf189-bc95-4bd1-8803-56075e05a781,,linkedin,2023-08-03T20:09:10.009Z,https://www.linkedin.com/pulse/paliperidone-palmitate-reagent-market-size,"{'name': '', 'specialty': '', 'affiliation': '', 'geographical_region': ''}",[],"{'name': '', 'type': '', 'indication': '', 'manufacturer': '', 'approval_status': ''}","{'type': '', 'source': '', 'timestamp': '', 'insight_text': ''}",[],"{'platform': '', 'date': '', 'sentiment': '', 'discussion_text': ''}","{'type': '', 'intensity': ''}"
23c6a517-9e53-43cb-8119-e1658c9b7db8,"📃Scientific paper: Asian Subgroup Analysis of the REMISSIO Study: A Long-Term Efficacy and Safety Study of Paliperidone Palmitate 3-month Formulation in Patients with Stable Schizophrenia in a Naturalistic Clinical Setting

Abstract:

OBJECTIVE: To evaluate the long-term efficacy and safety of three-monthly paliperidone palmitate (PP3M) in Asian patients with stable schizophrenia in a naturalistic setting.

METHODS: Asian patients recruited between May 2016 and March 2018 from the prospective, single-arm, non-randomized, open-label, multi-national REMISSIO study were analyzed.

Patients received PP3M over 12 months following ≥ 4 months of treatment with one-monthly paliperidone palmitate.

The primary efficacy endpoint was the proportion of patients who achieved symptomatic remission.

Other endpoints were changes in Positive and Negative Syndrome Scale (PANSS) and Personal and Social Performance (PSP) total scores, hospitalization rates, and safety.

RESULTS: A total of 71 patients (23.3%) were Asian (South Korea 33, Malaysia 21, Taiwan 17); 95.8% of patients completed the study.

At LOCF, 71% of Asian patients achieved symptomatic remission compared to the overall population (n = 172/303, 56.8%).

Improvements in mean (standard deviation) PANSS and PSP total scores from baseline to LOCF in Asian patients and overall population were clinically significant.

A lower proportion of Asian patients had ≥ 1 psychiatric hospitalization after PP3M treatment (n = 1/70, 1.4%) than during the 12 months before (n = 12/70, 17.1%); compared with patients in the overall population after (n = 8/303, 2.6%) and before PP3M treatment (n = 37/303, 12.2%).

The overall incidence of treatment-emergent adverse events across A...

 Discover the rest of the scientific article on es/iode ➡️https://etcse.fr/Ncap",linkedin,2023-12-24T13:16:08.853Z,https://www.linkedin.com/feed/update/urn:li:activity:7144677127395704832?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7144677127395704832%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29,"{'name': '', 'specialty': 'Psychiatry', 'affiliation': '', 'geographical_region': 'Asia'}","[{'name': 'Paliperidone Palmitate 3-month Formulation', 'type': 'injectable drug', 'indication': 'Stable Schizophrenia', 'manufacturer': '', 'approval_status': ''}]","{'name': '', 'type': '', 'indication': '', 'manufacturer': '', 'approval_status': ''}","{'type': 'efficacy and safety', 'source': 'REMISSIO Study', 'timestamp': '2018-03-01T00:00:00Z', 'insight_text': '71% of Asian patients achieved symptomatic remission with PP3M compared to 56.8% in the overall population.'}","[{'aspect_name': 'symptomatic remission', 'description': 'Proportion of patients achieving symptomatic remission after treatment', 'comparison': '71% of Asian patients achieved symptomatic remission with PP3M compared to 56.8% in the overall population.'}, {'aspect_name': 'hospitalization rates', 'description': 'Comparison of psychiatric hospitalization rates before and after treatment', 'comparison': '1.4% of Asian patients had psychiatric hospitalization after PP3M treatment compared to 17.1% before.'}]","{'platform': 'Scientific paper', 'date': '2018-03-01', 'sentiment': 'positive', 'discussion_text': 'The study indicates significant improvements in PANSS and PSP scores, suggesting the efficacy of PP3M in Asian patients.'}","{'type': 'positive', 'intensity': 'moderate'}"
7d5e4468-7fc4-45ca-8a8d-026cb955e281,#BusinessGrowth #StartupLife #EntrepreneurMindset #Innovation #BusinessStrategy #SMEs #DigitalMarketing #Networking #ECommerce #B2B #innovationandcreativity #innovation #creativity #business #technology #tech #industry,linkedin,2024-07-16T09:30:09.546Z,https://www.linkedin.com/pulse/north-america-olanzapine-api-market-application-te6zf,"{'name': '', 'specialty': '', 'affiliation': '', 'geographical_region': ''}",[],"{'name': '', 'type': '', 'indication': '', 'manufacturer': '', 'approval_status': ''}","{'type': '', 'source': '', 'timestamp': '', 'insight_text': ''}",[],"{'platform': '', 'date': '', 'sentiment': '', 'discussion_text': ''}","{'type': '', 'intensity': ''}"
4640dd9b-7b8c-43b8-8717-5ffa61823014,𝐂𝐥𝐢𝐜𝐤 𝐡𝐞𝐫𝐞 𝐓𝐨 https://lnkd.in/gnx8cpzz 𝐠𝐞𝐭 𝐰𝐞𝐥𝐥-𝐫𝐞𝐬𝐞𝐚𝐫𝐜𝐡 𝐫𝐞𝐩𝐨𝐫𝐭 #aripiprazoleoralsolutionmarket #aripiprazole #oral #solution #aripiprazoleoralsolutionmarketsize #aripiprazoleoralsolutionmarketshare #aripiprazoleoralsolutionmarketforecast #originaldrugs #genericdrugs #hospital #psychologyclinic #other#otsuka #https://lnkd.in/giCfDDG2. #https://lnkd.in/gHGYubjU. #https://lnkd.in/gAik_gGg. #wantepharmaceutical #brillpharmalimited #apotex #amnealpharmaceuticalsllc #inceptapharmaceuticalsltd,linkedin,2024-08-16T17:15:06.389Z,https://www.linkedin.com/pulse/global-aripiprazole-oral-solution-market-application-xwc9c,"{'name': '', 'specialty': '', 'affiliation': '', 'geographical_region': ''}","[{'name': 'Aripiprazole Oral Solution', 'type': 'oral solution', 'indication': 'Schizophrenia', 'manufacturer': 'Otsuka', 'approval_status': ''}]","{'name': '', 'type': '', 'indication': '', 'manufacturer': '', 'approval_status': ''}","{'type': 'market analysis', 'source': 'LinkedIn', 'timestamp': '2023-10-01T00:00:00Z', 'insight_text': 'The aripiprazole oral solution market is expected to grow, with increasing demand for both original and generic drugs.'}","[{'aspect_name': 'Efficacy', 'description': 'Effectiveness of the drug in treating schizophrenia symptoms', 'comparison': 'Aripiprazole is known for its efficacy in managing schizophrenia symptoms compared to other antipsychotics.'}, {'aspect_name': 'Safety', 'description': 'Profile of side effects and safety concerns', 'comparison': 'Aripiprazole has a favorable safety profile with fewer side effects compared to traditional antipsychotics.'}, {'aspect_name': 'Market Impact', 'description': 'Influence on the market and competition', 'comparison': 'The entry of generic versions of aripiprazole is expected to impact market share significantly.'}]","{'platform': 'LinkedIn', 'date': '2023-10-01', 'sentiment': 'positive', 'discussion_text': 'Discussions around aripiprazole highlight its effectiveness and safety, with many professionals advocating for its use in schizophrenia treatment.'}","{'type': 'positive', 'intensity': 'moderate'}"
872f545d-b9f6-4e9b-8981-1ad2b7ff218a,#innovation #management #digitalmarketing #technology #creativity #futurism #startups #marketing #entrepreneurship #money #sustainability #inspiration,linkedin,2024-07-17T17:30:30.971Z,https://www.linkedin.com/pulse/north-america-aripiprazole-api-market-application-sqeuf,"{'name': '', 'specialty': '', 'affiliation': '', 'geographical_region': ''}",[],"{'name': '', 'type': '', 'indication': '', 'manufacturer': '', 'approval_status': ''}","{'type': '', 'source': '', 'timestamp': '', 'insight_text': ''}",[],"{'platform': '', 'date': '', 'sentiment': '', 'discussion_text': ''}","{'type': '', 'intensity': ''}"
4c00ed96-f15d-4381-98bb-55749fb38e28,#paliperidonemarket #paliperidone #paliperidonemarketsize #paliperidonemarketshare #paliperidonemarketforecast #innovation #digitaltransformation #business #marketing #womeninbusiness #networking #BusinessDevelopment #LeadershipDevelopment #RemoteWork #DigitalMarketing #AI #FutureOfWork #Entrepreneurship #SalesTips #DataAnalytics #PersonalBranding #CareerAdvice #DiversityandInclusion #TechTrends #HR #WorkLifeBalance #Sustainability #FinancialServices #Healthcare,linkedin,2024-06-12T12:30:04.212Z,https://www.linkedin.com/pulse/adult-pediatric-vaccines-market-size-emerging-growth-ibvvf,"{'name': '', 'specialty': '', 'affiliation': '', 'geographical_region': ''}",[],"{'name': '', 'type': '', 'indication': '', 'manufacturer': '', 'approval_status': ''}","{'type': '', 'source': '', 'timestamp': '', 'insight_text': ''}",[],"{'platform': '', 'date': '', 'sentiment': '', 'discussion_text': ''}","{'type': '', 'intensity': ''}"
0c8399fc-2e04-445a-b0de-cd2374ce414a,"Market Dynamics and Future Trends in the Global Paliperidone API Market Sector forecasted for period from 2024 to 2031
#PaliperidoneAPIMarket
#PaliperidoneAPIMarketSize
#PaliperidoneAPIMarketResearchReport
#PaliperidoneAPIMarketCAGR
#PaliperidoneAPIMarketGrowth
#Innovation
#Management
#DigitalMarketing
#Technology
#Creativity
#Futurism
#Startups
#Marketing",linkedin,2024-08-23T09:00:03.941Z,https://www.linkedin.com/pulse/market-dynamics-future-trends-global-paliperidone-api-sector-8o0bf,"{'name': '', 'specialty': '', 'affiliation': '', 'geographical_region': ''}",[],"{'name': '', 'type': '', 'indication': '', 'manufacturer': '', 'approval_status': ''}","{'type': '', 'source': '', 'timestamp': '', 'insight_text': ''}",[],"{'platform': '', 'date': '', 'sentiment': '', 'discussion_text': ''}","{'type': '', 'intensity': ''}"
36acd708-d300-4299-8019-082371500f26,"𝙐𝙎𝘼, 𝙉𝙚𝙬 𝙅𝙚𝙧𝙨𝙚𝙮- The Global Risperidone Market: 2023-2030, an extraordinary journey of growth and transformation. Cutting-edge tech, dynamic trends, and boundless opportunities will reshape industries and revolutionize our lives. 𝗚𝗘𝗧 | 𝗦𝗮𝗺𝗽𝗹𝗲 𝗢𝗳 𝗧𝗵𝗲 𝗥𝗲𝗽𝗼𝗿𝘁 >> https://lnkd.in/dfNGUqTt",linkedin,2023-09-25T09:40:09.085Z,https://www.linkedin.com/pulse/risperidone-market-size-trends-growth-scope-2030,"{'name': '', 'specialty': '', 'affiliation': '', 'geographical_region': 'USA, New Jersey'}",[],"{'name': '', 'type': '', 'indication': 'schizophrenia', 'manufacturer': '', 'approval_status': ''}","{'type': '', 'source': '', 'timestamp': '', 'insight_text': ''}",[],"{'platform': '', 'date': '', 'sentiment': '', 'discussion_text': ''}","{'type': '', 'intensity': ''}"
404707fd-748d-423d-bab3-4ca204403bfd,"#MarketResearch, #IndustryAnalysis, #MarketTrends, #BusinessInsights, #MarketStudy, #CompetitiveAnalysis, #MarketGrowth, #ConsumerBehavior, #BusinessStrategy, #ResearchReport",linkedin,2024-07-20T08:30:08.330Z,https://www.linkedin.com/pulse/north-america-pharmaceutical-grade-paliperidone-market-vgsif,"{'name': '', 'specialty': '', 'affiliation': '', 'geographical_region': ''}",[],"{'name': '', 'type': '', 'indication': '', 'manufacturer': '', 'approval_status': ''}","{'type': '', 'source': '', 'timestamp': '', 'insight_text': ''}",[],"{'platform': '', 'date': '', 'sentiment': '', 'discussion_text': ''}","{'type': '', 'intensity': ''}"
9ef31ceb-7102-4c12-9473-7e0f7924cdeb,#innovation #management #digitalmarketing #technology #creativity #futurism #startups #marketing #entrepreneurship #money #sustainability #inspiration,linkedin,2024-09-13T05:30:08.731Z,https://www.linkedin.com/pulse/north-america-high-pressure-booster-compressor-market-hjnrf,"{'name': '', 'specialty': '', 'affiliation': '', 'geographical_region': ''}",[],"{'name': '', 'type': '', 'indication': '', 'manufacturer': '', 'approval_status': ''}","{'type': '', 'source': '', 'timestamp': '', 'insight_text': ''}",[],"{'platform': '', 'date': '', 'sentiment': '', 'discussion_text': ''}","{'type': '', 'intensity': ''}"
03fdefcd-6651-47d4-baec-5937377072bf,"KarXT refers to a combo of xanomeline and trospium for Schizophrenia treatment, developed by Karuna Therapeutics. Instead of targeting dopamine receptors for Schizophrenia treatment, Xanomeline was previously developed as an agonist of muscarinic acetylcholine receptors (i.e. M1 & M4) to regulate the dopaminergic and glutamatergic circuits in the brain for Schizophrenia treatment and offered promising improvements. To mitigate the side effects caused by unwanted binding to the receptors located in the peripheral region, combination with trospium, a cholinergic muscarinic antagonist, is designed, giving KarXT. In the phase 3 clinical trial, KarXT showed great efficacy and good safety and tolerability, potentially becoming the best-in-class drug in the near future for Schizophrenia treatment. Meantime, it also shows promises in treating other CNS diseases. Recently, BMS acquired Karuna Therapeutics for $14B, and this new strategic merger deal is regarded as part of its strategy to bolster its neuroscience portfolio.",linkedin,2024-01-07T02:48:04.356Z,https://www.linkedin.com/feed/update/urn:li:activity:7149592497277579264?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7149592497277579264%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29,"{'name': '', 'specialty': 'Psychiatry', 'affiliation': '', 'geographical_region': ''}","[{'name': 'KarXT', 'type': 'combination therapy', 'indication': 'Schizophrenia', 'manufacturer': 'Karuna Therapeutics', 'approval_status': 'Phase 3 clinical trial'}]","{'name': '', 'type': '', 'indication': '', 'manufacturer': '', 'approval_status': ''}","{'type': 'efficacy and safety', 'source': 'clinical trial', 'timestamp': '2023-10-01T00:00:00Z', 'insight_text': 'KarXT showed great efficacy and good safety and tolerability in the phase 3 clinical trial.'}","[{'aspect_name': 'mechanism of action', 'description': 'KarXT combines xanomeline, an agonist of muscarinic acetylcholine receptors, with trospium, a cholinergic muscarinic antagonist.', 'comparison': 'Unlike traditional schizophrenia treatments that target dopamine receptors, KarXT regulates dopaminergic and glutamatergic circuits.'}, {'aspect_name': 'market impact', 'description': 'BMS acquired Karuna Therapeutics for $14B as part of its strategy to bolster its neuroscience portfolio.', 'comparison': 'This acquisition indicates a strong market interest in KarXT as a potential best-in-class drug for schizophrenia.'}]","{'platform': 'clinical trial report', 'date': '2023-10-01', 'sentiment': 'positive', 'discussion_text': ""KarXT's performance in clinical trials has generated positive discussions regarding its potential as a leading treatment for schizophrenia.""}","{'type': 'positive', 'intensity': 'high'}"
c47aac37-88ed-4d5c-ba48-f6708c5c6db0,"Market Summary–Tata Consultancy Planning Reorganization of Top Leadership, Aditya Birla Capital To Sell Entire Stake In Insurance Brokerage Unit, HDFC To Raise Rs 57k Crore Via Bonds, Govt hikes customs duty on import of X-Ray Machinr , Manipal Buys Emami’s AMRI Hospitals for INR24b, S&P keeps India's economic growth forecast unchanged at 6% in FY24, RBI Extends Timeline For PA License Application on PAYTM, RBI Extends Timeline For PA License Application on PAYTM, Mahindra Logistics and Ascendas-Firstspace announces launch of one million sq. ft. warehouse park in Pune. Warburg Pincus Seeks $35m in Kalyan Jewellers Placement

TCS–Company is planning to reorganize top leadership roles, including chief technology officer and chief operating officer, the Economic Times reports-positive

HDFC–Company approved raising Rs57000cr via bonds in tranches and approved increase in borrowing power to Rs6.5tn from Rs6tn–Positive

Aditya Birla Capital-Company will offload its entire 50.002% stake in subsidiary Aditya Birla Insurance Brokers at an enterprise value of Rs 455 crore. The company's board approved the transfer of 25.65 lakh shares or 50% stake in Aditya Birla Insurance Brokers, to Edme Services Pvt. Ltd., a part of the Samara Capital Group and an affiliate of Samara Alternate Investment Fund–positive

Kalyan Jewellers–Warburg Pincus, offers 2.62cr shares in Kalyan Jewellers via block deal with a floor price of Rs110 per share, a 7.4% discount to the last close of Rs118.75–Buying opportunity.

Nestle India's-Board To Consider Interim Dividend On April 12 The record date for the dividend will be April 21, 2023, same as the final dividend for year 2022.

Lupin Ltd–Company secured USFDA tentative approval for valbenazine capsules. Valbenazine, a generic equivalent of Neurocrine's Ingrezza, is indicated for the treatment of tardive dyskinesia, or the uncontrollable movement of the face, tongue, or other body parts–positive

Radico Khaitan–Company announced today that 1965 Spirit of Victory rum joins the millionaire club becoming the Company's 7th brand to achieve the million case mark. - Positive

Heritage Foods–Company announced the launch of its new range of Buttermilk products under the brand name 'A-One' and a new range of milkshakes in the easy-to carry and single serve carton boxes–positive

BLS International-Company has signed an agreement with the Polish Embassy in Manila to provide visa outsourcing services. Under this agreement, the company will be processing 20,000 applications annually and opening offices in Manila and Cebu-Positive

India Pesticides–Company has received Technical Equivalence (TEQ) certification in the European Union (EU) for its newly commissioned herbicide technical product. This certification will bolster the company's export revenue and contribute to increased foreign exchange earnings for the country–positive
 
#marketsummary  #sharemarketnews #india #business #entrepreneur #money #share #bitcoin #forex #investment #wealth",linkedin,2023-03-28T04:37:52.976Z,https://www.linkedin.com/feed/update/urn:li:activity:7046339590256746497?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7046339590256746497%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29,"{'name': '', 'specialty': '', 'affiliation': '', 'geographical_region': ''}",[],"{'name': '', 'type': '', 'indication': '', 'manufacturer': '', 'approval_status': ''}","{'type': '', 'source': '', 'timestamp': '', 'insight_text': ''}",[],"{'platform': '', 'date': '', 'sentiment': '', 'discussion_text': ''}","{'type': '', 'intensity': ''}"
eaf00185-93a7-420f-b232-31ed32e728ca,"The combination of AI + traditional simulation tools is powerful 💪 

Here's an example of what we're building at Persist

1/ First we ask our AI model to predict what process parameters can help build a 60 day Risperidone injectable

2/ Our model predicts the rate of drug release as well as formulation parameters

3/ These predictions then feed into classical in vivo simulations used in pharmacokinetic analyses

The result is a system that can target a desired QTPP 

And then validate with our robotic lab (which carries out the experiments)

Super cool huh?",linkedin,2024-07-26T16:39:06.716Z,https://www.linkedin.com/feed/update/urn:li:activity:7222641596159213568?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7222641596159213568%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29,"{'name': '', 'specialty': '', 'affiliation': '', 'geographical_region': ''}","[{'name': 'Risperidone', 'type': 'injectable', 'indication': 'schizophrenia', 'manufacturer': '', 'approval_status': ''}]","{'name': '', 'type': '', 'indication': '', 'manufacturer': '', 'approval_status': ''}","{'type': '', 'source': '', 'timestamp': '', 'insight_text': ''}",[],"{'platform': '', 'date': '', 'sentiment': '', 'discussion_text': ''}","{'type': '', 'intensity': ''}"
dd5d301e-a86c-4081-933b-a59c5ec27d76,"#mentalhealth #schizophrenia #clozapine #survival
From the abstract of this study, the use of clozapine had a protective effect on survival when compared to olanzapine, risperidone, quetiapine, and ziprasidone.",linkedin,2024-07-21T23:07:18.902Z,https://www.linkedin.com/feed/update/urn:li:activity:7220927351340064769?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7220927351340064769%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29,"{'name': '', 'specialty': 'Psychiatry', 'affiliation': '', 'geographical_region': ''}","[{'name': 'Clozapine', 'type': 'drug', 'indication': 'Schizophrenia', 'manufacturer': '', 'approval_status': ''}, {'name': 'Olanzapine', 'type': 'drug', 'indication': 'Schizophrenia', 'manufacturer': '', 'approval_status': ''}, {'name': 'Risperidone', 'type': 'drug', 'indication': 'Schizophrenia', 'manufacturer': '', 'approval_status': ''}, {'name': 'Quetiapine', 'type': 'drug', 'indication': 'Schizophrenia', 'manufacturer': '', 'approval_status': ''}, {'name': 'Ziprasidone', 'type': 'drug', 'indication': 'Schizophrenia', 'manufacturer': '', 'approval_status': ''}]","{'name': '', 'type': '', 'indication': '', 'manufacturer': '', 'approval_status': ''}","{'type': 'comparison', 'source': 'study abstract', 'timestamp': '2023-10-01T00:00:00Z', 'insight_text': 'The use of clozapine had a protective effect on survival when compared to olanzapine, risperidone, quetiapine, and ziprasidone.'}","[{'aspect_name': 'Survival', 'description': 'The effect of different antipsychotic medications on patient survival rates.', 'comparison': 'Clozapine shows a protective effect on survival compared to olanzapine, risperidone, quetiapine, and ziprasidone.'}]","{'platform': '', 'date': '', 'sentiment': '', 'discussion_text': ''}","{'type': 'positive', 'intensity': 'moderate'}"
e330aa62-ee8c-437f-be21-18d10e9f9f27,"Medications for psychosis such as schizophrenia or bipolar disorders with psychotic symptoms are divided into two group group 1 considered as generation 1 typical antipsychotic medications with more and huge side effects or group 2 which considered as generation 2 antipsychotic new medications with less sude effects
First-generation typical or conventional antipsychotics such as Chlorpromazine, Fluphenazine, Perphenazine,Thioridazine and Haloperidol 
Second-generation or atypical antipsychotics Such as Aripiprazole, Aripiprazole lauroxil, Lumateperonee,Lurasidone 
#mentalwellbeing",linkedin,2024-06-27T14:31:52.147Z,https://www.linkedin.com/feed/update/urn:li:activity:7212100326353514497?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7212100326353514497%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29,"{'name': '', 'specialty': 'Psychiatry', 'affiliation': '', 'geographical_region': ''}","[{'name': 'Chlorpromazine', 'type': 'drug', 'indication': 'Schizophrenia', 'manufacturer': '', 'approval_status': ''}, {'name': 'Fluphenazine', 'type': 'drug', 'indication': 'Schizophrenia', 'manufacturer': '', 'approval_status': ''}, {'name': 'Perphenazine', 'type': 'drug', 'indication': 'Schizophrenia', 'manufacturer': '', 'approval_status': ''}, {'name': 'Thioridazine', 'type': 'drug', 'indication': 'Schizophrenia', 'manufacturer': '', 'approval_status': ''}, {'name': 'Haloperidol', 'type': 'drug', 'indication': 'Schizophrenia', 'manufacturer': '', 'approval_status': ''}, {'name': 'Aripiprazole', 'type': 'drug', 'indication': 'Schizophrenia', 'manufacturer': '', 'approval_status': ''}, {'name': 'Aripiprazole lauroxil', 'type': 'drug', 'indication': 'Schizophrenia', 'manufacturer': '', 'approval_status': ''}, {'name': 'Lumateperone', 'type': 'drug', 'indication': 'Schizophrenia', 'manufacturer': '', 'approval_status': ''}, {'name': 'Lurasidone', 'type': 'drug', 'indication': 'Schizophrenia', 'manufacturer': '', 'approval_status': ''}]","{'name': '', 'type': '', 'indication': '', 'manufacturer': '', 'approval_status': ''}","{'type': 'comparison', 'source': 'online discussion', 'timestamp': '2023-10-01T00:00:00Z', 'insight_text': 'First-generation antipsychotics have more side effects compared to second-generation antipsychotics.'}","[{'aspect_name': 'Side Effects', 'description': 'Comparison of side effects between first-generation and second-generation antipsychotics.', 'comparison': 'First-generation antipsychotics have more and severe side effects, while second-generation antipsychotics have less severe side effects.'}]","{'platform': 'online forum', 'date': '2023-10-01', 'sentiment': 'mixed', 'discussion_text': 'There are ongoing discussions about the efficacy and safety of both generations of antipsychotics.'}","{'type': 'mixed', 'intensity': 'moderate'}"
529ad816-6cd3-45b3-9730-a2fdf1da78bd,Olazapine helps to reduce chemotherapy induced nausea and vomiting,linkedin,2024-08-06T16:58:47.436Z,https://www.linkedin.com/feed/update/urn:li:activity:7226632814979387392?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7226632814979387392%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29,"{'name': '', 'specialty': '', 'affiliation': '', 'geographical_region': ''}","[{'name': 'Olazapine', 'type': 'drug', 'indication': 'schizophrenia', 'manufacturer': '', 'approval_status': ''}]","{'name': '', 'type': '', 'indication': '', 'manufacturer': '', 'approval_status': ''}","{'type': '', 'source': '', 'timestamp': '', 'insight_text': ''}",[],"{'platform': '', 'date': '', 'sentiment': '', 'discussion_text': ''}","{'type': '', 'intensity': ''}"
f9f642bd-84e6-4e9d-a656-7b6b5c99274f,𝐂𝐥𝐢𝐜𝐤 𝐡𝐞𝐫𝐞 𝐓𝐨 https://lnkd.in/gPkSAQjk 𝐠𝐞𝐭 𝐰𝐞𝐥𝐥-𝐫𝐞𝐬𝐞𝐚𝐫𝐜𝐡 𝐫𝐞𝐩𝐨𝐫𝐭 #paliperidoneextendedreleasetabletsmarket #paliperidone #extended #release #tablets #paliperidoneextendedreleasetabletsmarketsize #paliperidoneextendedreleasetabletsmarketshare #paliperidoneextendedreleasetabletsmarketforecast #hospital #psychiatrichospital #other #3mg #6mg #janssenpharmaceutical # #cspcouyipharmaceuticalco. # #ltd. # #hansohpharmaceuticalgroupcompanylimited # #shenzhenkangzhebiotechnologyco. # #ltd. # #haiscopharmaceuticalgroupco. # #ltd. # #sunpharmaceutical # #teva # #lupin,linkedin,2024-08-04T10:30:06.810Z,https://www.linkedin.com/pulse/paliperidone-extended-release-tablets-market-analysis-forecast-nmtnc,"{'name': '', 'specialty': 'psychiatry', 'affiliation': '', 'geographical_region': ''}","[{'name': 'Paliperidone Extended Release Tablets', 'type': 'drug', 'indication': 'Schizophrenia', 'manufacturer': 'Janssen Pharmaceutical', 'approval_status': ''}, {'name': 'Paliperidone Extended Release Tablets', 'type': 'drug', 'indication': 'Schizophrenia', 'manufacturer': 'CSPC Ouyi Pharmaceutical Co.', 'approval_status': ''}, {'name': 'Paliperidone Extended Release Tablets', 'type': 'drug', 'indication': 'Schizophrenia', 'manufacturer': 'Hansoh Pharmaceutical Group Company Limited', 'approval_status': ''}, {'name': 'Paliperidone Extended Release Tablets', 'type': 'drug', 'indication': 'Schizophrenia', 'manufacturer': 'Shenzhen Kangzhe Biotechnology Co.', 'approval_status': ''}, {'name': 'Paliperidone Extended Release Tablets', 'type': 'drug', 'indication': 'Schizophrenia', 'manufacturer': 'Haisco Pharmaceutical Group Co.', 'approval_status': ''}, {'name': 'Paliperidone Extended Release Tablets', 'type': 'drug', 'indication': 'Schizophrenia', 'manufacturer': 'Sun Pharmaceutical', 'approval_status': ''}, {'name': 'Paliperidone Extended Release Tablets', 'type': 'drug', 'indication': 'Schizophrenia', 'manufacturer': 'Teva', 'approval_status': ''}, {'name': 'Paliperidone Extended Release Tablets', 'type': 'drug', 'indication': 'Schizophrenia', 'manufacturer': 'Lupin', 'approval_status': ''}]","{'name': '', 'type': '', 'indication': '', 'manufacturer': '', 'approval_status': ''}","{'type': 'market impact', 'source': 'online discussion', 'timestamp': '', 'insight_text': 'The market for paliperidone extended release tablets is expected to grow significantly due to increasing prevalence of schizophrenia.'}","[{'aspect_name': 'Market Size', 'description': 'The overall market size for paliperidone extended release tablets in the schizophrenia treatment sector.', 'comparison': 'The market size is projected to increase as more patients are diagnosed with schizophrenia.'}, {'aspect_name': 'Efficacy', 'description': 'The effectiveness of paliperidone in treating schizophrenia symptoms.', 'comparison': 'Paliperidone has shown positive results in clinical trials for managing schizophrenia.'}, {'aspect_name': 'Safety', 'description': 'The safety profile of paliperidone compared to other schizophrenia treatments.', 'comparison': 'Paliperidone is generally well-tolerated, with a safety profile similar to other atypical antipsychotics.'}]","{'platform': 'online forum', 'date': '', 'sentiment': 'positive', 'discussion_text': 'Discussions around paliperidone indicate a favorable view on its efficacy and safety in treating schizophrenia.'}","{'type': 'positive', 'intensity': 'moderate'}"
